epoch,accuracy,loss,mean_absolute_error,top-5-accuracy,val_accuracy,val_loss,val_mean_absolute_error,val_top-5-accuracy
28,0.7103658318519592,2.9931061267852783,0.19874681532382965,1.0,0.4054054021835327,3.9547107219696045,0.30371588468551636,1.0
29,0.7408536672592163,2.901127815246582,0.18525929749011993,1.0,0.5675675868988037,3.2169530391693115,0.2354162633419037,1.0
30,0.7591463327407837,2.887255907058716,0.1813172549009323,1.0,0.5135135054588318,3.613316774368286,0.2651640772819519,1.0
31,0.7896341681480408,2.8188724517822266,0.16877812147140503,1.0,0.4864864945411682,3.529021739959717,0.25731179118156433,1.0
32,0.7713414430618286,2.8269975185394287,0.1690618246793747,1.0,0.5135135054588318,3.5049426555633545,0.2528894245624542,1.0
33,0.8262194991111755,2.728713274002075,0.15135376155376434,1.0,0.5945945978164673,3.4887137413024902,0.22871537506580353,1.0
34,0.8018292784690857,2.7543551921844482,0.1494482010602951,1.0,0.6486486196517944,3.4058163166046143,0.22951069474220276,1.0
35,0.8231707215309143,2.7447657585144043,0.1510041356086731,1.0,0.4324324429035187,3.850696563720703,0.2735813558101654,1.0
36,0.7835366129875183,2.762706756591797,0.15502184629440308,1.0,0.5405405163764954,3.5058255195617676,0.2373201847076416,1.0
37,0.832317054271698,2.718541145324707,0.14256533980369568,1.0,0.5135135054588318,3.413445234298706,0.2299412339925766,1.0
38,0.8414633870124817,2.6804018020629883,0.13352441787719727,1.0,0.4324324429035187,3.9564034938812256,0.2749166786670685,1.0
39,0.8597561120986938,2.65394926071167,0.13241854310035706,1.0,0.4054054021835327,4.645714282989502,0.2987748086452484,1.0
40,0.8506097793579102,2.616225242614746,0.12046012282371521,1.0,0.5675675868988037,3.4429008960723877,0.22340674698352814,1.0
41,0.8597561120986938,2.6386260986328125,0.12419290095567703,1.0,0.5405405163764954,3.407686710357666,0.22321438789367676,1.0
42,0.9085366129875183,2.5297141075134277,0.10384820401668549,1.0,0.5945945978164673,3.4782557487487793,0.22157859802246094,1.0
43,0.8963414430618286,2.5518760681152344,0.1081874892115593,1.0,0.5675675868988037,3.4963362216949463,0.21913082897663116,1.0
44,0.8932926654815674,2.538735866546631,0.10226305574178696,1.0,0.5135135054588318,3.517789363861084,0.2410789430141449,1.0
45,0.8810975551605225,2.5522990226745605,0.10662274062633514,1.0,0.5945945978164673,3.5605599880218506,0.23177945613861084,1.0
46,0.8871951103210449,2.5105738639831543,0.10003671050071716,1.0,0.5135135054588318,3.450493097305298,0.22668761014938354,1.0
47,0.9054877758026123,2.5341062545776367,0.09537398815155029,1.0,0.5405405163764954,3.639071464538574,0.23964132368564606,1.0
48,0.8353658318519592,2.6783130168914795,0.12526942789554596,1.0,0.6216216087341309,3.3543310165405273,0.21416258811950684,1.0
49,0.875,2.540513038635254,0.1055411845445633,1.0,0.4864864945411682,3.701618194580078,0.24480260908603668,1.0
50,0.9054877758026123,2.488938570022583,0.09089820832014084,1.0,0.6486486196517944,3.1313562393188477,0.1938416063785553,1.0
51,0.917682945728302,2.4579784870147705,0.08311769366264343,1.0,0.6216216087341309,3.316887855529785,0.20590633153915405,1.0
52,0.9359756112098694,2.3932483196258545,0.07264170050621033,1.0,0.6216216087341309,3.5835068225860596,0.21519331634044647,1.0
53,0.9390243887901306,2.3805956840515137,0.06939177960157394,1.0,0.6216216087341309,3.506005048751831,0.20109638571739197,1.0
54,0.9420731663703918,2.364122152328491,0.06417213380336761,1.0,0.6216216087341309,3.3203630447387695,0.20018994808197021,1.0
55,0.9542682766914368,2.3322155475616455,0.05675775185227394,1.0,0.5405405163764954,3.5837814807891846,0.214644655585289,1.0
56,0.9512194991111755,2.346684217453003,0.06228075921535492,1.0,0.4864864945411682,4.219518184661865,0.25489550828933716,1.0
57,0.9085366129875183,2.3864758014678955,0.07299576699733734,1.0,0.5675675868988037,3.6956183910369873,0.22894075512886047,1.0
58,0.9451219439506531,2.334439277648926,0.060640718787908554,1.0,0.6216216087341309,3.5295631885528564,0.20364633202552795,1.0
59,0.9481707215309143,2.350461006164551,0.0591927208006382,1.0,0.6216216087341309,3.480316638946533,0.20060348510742188,1.0
60,0.957317054271698,2.3176865577697754,0.057891763746738434,1.0,0.6216216087341309,3.6853930950164795,0.19972601532936096,1.0
61,0.9664633870124817,2.2786428928375244,0.04610561206936836,1.0,0.5405405163764954,3.7892637252807617,0.21760427951812744,1.0
62,0.9481707215309143,2.2878518104553223,0.05262542888522148,1.0,0.5405405163764954,4.027082920074463,0.23868171870708466,1.0
63,0.9481707215309143,2.3016490936279297,0.052968189120292664,1.0,0.6216216087341309,3.438366651535034,0.2018263339996338,1.0
64,0.9756097793579102,2.2405993938446045,0.03896860405802727,1.0,0.5945945978164673,3.5520834922790527,0.1991351693868637,1.0
